id_snippet,modello,layer_analizzato,cosine_similarity_AA_vs_PJ,valore_assoluto
332,meta-llama/Llama-3.1-8B-Instruct,18,0.348388671875,0.348388671875
333,meta-llama/Llama-3.1-8B-Instruct,18,0.2138671875,0.2138671875
334,meta-llama/Llama-3.1-8B-Instruct,18,0.1593017578125,0.1593017578125
335,meta-llama/Llama-3.1-8B-Instruct,18,0.203369140625,0.203369140625
336,meta-llama/Llama-3.1-8B-Instruct,18,0.348388671875,0.348388671875
337,meta-llama/Llama-3.1-8B-Instruct,18,0.259521484375,0.259521484375
338,meta-llama/Llama-3.1-8B-Instruct,18,0.465087890625,0.465087890625
339,meta-llama/Llama-3.1-8B-Instruct,18,0.1929931640625,0.1929931640625
340,meta-llama/Llama-3.1-8B-Instruct,18,0.336669921875,0.336669921875
341,meta-llama/Llama-3.1-8B-Instruct,18,0.4365234375,0.4365234375
342,meta-llama/Llama-3.1-8B-Instruct,18,0.1837158203125,0.1837158203125
343,meta-llama/Llama-3.1-8B-Instruct,18,0.2626953125,0.2626953125
344,meta-llama/Llama-3.1-8B-Instruct,18,0.11322021484375,0.11322021484375
345,meta-llama/Llama-3.1-8B-Instruct,18,0.364501953125,0.364501953125
346,meta-llama/Llama-3.1-8B-Instruct,18,0.433837890625,0.433837890625
347,meta-llama/Llama-3.1-8B-Instruct,18,0.45361328125,0.45361328125
348,meta-llama/Llama-3.1-8B-Instruct,18,0.267578125,0.267578125
349,meta-llama/Llama-3.1-8B-Instruct,18,0.203369140625,0.203369140625
350,meta-llama/Llama-3.1-8B-Instruct,18,0.296142578125,0.296142578125
351,meta-llama/Llama-3.1-8B-Instruct,18,0.50341796875,0.50341796875
352,meta-llama/Llama-3.1-8B-Instruct,18,0.2213134765625,0.2213134765625
353,meta-llama/Llama-3.1-8B-Instruct,18,0.390869140625,0.390869140625
354,meta-llama/Llama-3.1-8B-Instruct,18,0.2454833984375,0.2454833984375
355,meta-llama/Llama-3.1-8B-Instruct,18,0.319580078125,0.319580078125
356,meta-llama/Llama-3.1-8B-Instruct,18,0.1610107421875,0.1610107421875
357,meta-llama/Llama-3.1-8B-Instruct,18,0.1527099609375,0.1527099609375
358,meta-llama/Llama-3.1-8B-Instruct,18,0.2880859375,0.2880859375
359,meta-llama/Llama-3.1-8B-Instruct,18,0.198486328125,0.198486328125
360,meta-llama/Llama-3.1-8B-Instruct,18,0.66943359375,0.66943359375
361,meta-llama/Llama-3.1-8B-Instruct,18,0.556640625,0.556640625
362,meta-llama/Llama-3.1-8B-Instruct,18,0.2406005859375,0.2406005859375
363,meta-llama/Llama-3.1-8B-Instruct,18,0.30810546875,0.30810546875
364,meta-llama/Llama-3.1-8B-Instruct,18,0.207763671875,0.207763671875
365,meta-llama/Llama-3.1-8B-Instruct,18,0.2432861328125,0.2432861328125
366,meta-llama/Llama-3.1-8B-Instruct,18,0.1783447265625,0.1783447265625
367,meta-llama/Llama-3.1-8B-Instruct,18,-0.050750732421875,0.050750732421875
368,meta-llama/Llama-3.1-8B-Instruct,18,0.23876953125,0.23876953125
369,meta-llama/Llama-3.1-8B-Instruct,18,0.1485595703125,0.1485595703125
370,meta-llama/Llama-3.1-8B-Instruct,18,0.34375,0.34375
371,meta-llama/Llama-3.1-8B-Instruct,18,0.43603515625,0.43603515625
372,meta-llama/Llama-3.1-8B-Instruct,18,0.1295166015625,0.1295166015625
373,meta-llama/Llama-3.1-8B-Instruct,18,0.364990234375,0.364990234375
374,meta-llama/Llama-3.1-8B-Instruct,18,0.38525390625,0.38525390625
375,meta-llama/Llama-3.1-8B-Instruct,18,0.118408203125,0.118408203125
376,meta-llama/Llama-3.1-8B-Instruct,18,0.308837890625,0.308837890625
377,meta-llama/Llama-3.1-8B-Instruct,18,0.52001953125,0.52001953125
378,meta-llama/Llama-3.1-8B-Instruct,18,0.278564453125,0.278564453125
379,meta-llama/Llama-3.1-8B-Instruct,18,0.2041015625,0.2041015625
380,meta-llama/Llama-3.1-8B-Instruct,18,0.265625,0.265625
381,meta-llama/Llama-3.1-8B-Instruct,18,0.57275390625,0.57275390625
382,meta-llama/Llama-3.1-8B-Instruct,18,0.2305908203125,0.2305908203125
383,meta-llama/Llama-3.1-8B-Instruct,18,0.267333984375,0.267333984375
384,meta-llama/Llama-3.1-8B-Instruct,18,0.29541015625,0.29541015625
385,meta-llama/Llama-3.1-8B-Instruct,18,0.11395263671875,0.11395263671875
386,meta-llama/Llama-3.1-8B-Instruct,18,0.35009765625,0.35009765625
387,meta-llama/Llama-3.1-8B-Instruct,18,0.390625,0.390625
388,meta-llama/Llama-3.1-8B-Instruct,18,0.296630859375,0.296630859375
389,meta-llama/Llama-3.1-8B-Instruct,18,0.2578125,0.2578125
390,meta-llama/Llama-3.1-8B-Instruct,18,0.25537109375,0.25537109375
391,meta-llama/Llama-3.1-8B-Instruct,18,0.216064453125,0.216064453125
392,meta-llama/Llama-3.1-8B-Instruct,18,0.426025390625,0.426025390625
393,meta-llama/Llama-3.1-8B-Instruct,18,0.270751953125,0.270751953125
394,meta-llama/Llama-3.1-8B-Instruct,18,0.059722900390625,0.059722900390625
395,meta-llama/Llama-3.1-8B-Instruct,18,0.4541015625,0.4541015625
396,meta-llama/Llama-3.1-8B-Instruct,18,0.358154296875,0.358154296875
397,meta-llama/Llama-3.1-8B-Instruct,18,0.189697265625,0.189697265625
398,meta-llama/Llama-3.1-8B-Instruct,18,0.133544921875,0.133544921875
399,meta-llama/Llama-3.1-8B-Instruct,18,0.25390625,0.25390625
400,meta-llama/Llama-3.1-8B-Instruct,18,0.1405029296875,0.1405029296875
401,meta-llama/Llama-3.1-8B-Instruct,18,0.244873046875,0.244873046875
402,meta-llama/Llama-3.1-8B-Instruct,18,0.2744140625,0.2744140625
403,meta-llama/Llama-3.1-8B-Instruct,18,0.225341796875,0.225341796875
404,meta-llama/Llama-3.1-8B-Instruct,18,0.06243896484375,0.06243896484375
405,meta-llama/Llama-3.1-8B-Instruct,18,0.29345703125,0.29345703125
406,meta-llama/Llama-3.1-8B-Instruct,18,0.1802978515625,0.1802978515625
407,meta-llama/Llama-3.1-8B-Instruct,18,0.00548553466796875,0.00548553466796875
408,meta-llama/Llama-3.1-8B-Instruct,18,0.348876953125,0.348876953125
409,meta-llama/Llama-3.1-8B-Instruct,18,0.310302734375,0.310302734375
410,meta-llama/Llama-3.1-8B-Instruct,18,0.06280517578125,0.06280517578125
411,meta-llama/Llama-3.1-8B-Instruct,18,0.338134765625,0.338134765625
412,meta-llama/Llama-3.1-8B-Instruct,18,0.1978759765625,0.1978759765625
413,meta-llama/Llama-3.1-8B-Instruct,18,0.15380859375,0.15380859375
414,meta-llama/Llama-3.1-8B-Instruct,18,0.43798828125,0.43798828125
415,meta-llama/Llama-3.1-8B-Instruct,18,0.18310546875,0.18310546875
416,meta-llama/Llama-3.1-8B-Instruct,18,0.103271484375,0.103271484375
417,meta-llama/Llama-3.1-8B-Instruct,18,0.20654296875,0.20654296875
418,meta-llama/Llama-3.1-8B-Instruct,18,0.11572265625,0.11572265625
419,meta-llama/Llama-3.1-8B-Instruct,18,0.183837890625,0.183837890625
420,meta-llama/Llama-3.1-8B-Instruct,18,0.05419921875,0.05419921875
421,meta-llama/Llama-3.1-8B-Instruct,18,0.038665771484375,0.038665771484375
422,meta-llama/Llama-3.1-8B-Instruct,18,0.4365234375,0.4365234375
423,meta-llama/Llama-3.1-8B-Instruct,18,0.1318359375,0.1318359375
424,meta-llama/Llama-3.1-8B-Instruct,18,0.35205078125,0.35205078125
425,meta-llama/Llama-3.1-8B-Instruct,18,0.2119140625,0.2119140625
426,meta-llama/Llama-3.1-8B-Instruct,18,0.7158203125,0.7158203125
427,meta-llama/Llama-3.1-8B-Instruct,18,0.30126953125,0.30126953125
428,meta-llama/Llama-3.1-8B-Instruct,18,0.217041015625,0.217041015625
429,meta-llama/Llama-3.1-8B-Instruct,18,0.20458984375,0.20458984375
430,meta-llama/Llama-3.1-8B-Instruct,18,0.33154296875,0.33154296875
431,meta-llama/Llama-3.1-8B-Instruct,18,0.21923828125,0.21923828125
432,meta-llama/Llama-3.1-8B-Instruct,18,0.405029296875,0.405029296875
433,meta-llama/Llama-3.1-8B-Instruct,18,0.1429443359375,0.1429443359375
434,meta-llama/Llama-3.1-8B-Instruct,18,0.051666259765625,0.051666259765625
435,meta-llama/Llama-3.1-8B-Instruct,18,0.2152099609375,0.2152099609375
436,meta-llama/Llama-3.1-8B-Instruct,18,0.315185546875,0.315185546875
437,meta-llama/Llama-3.1-8B-Instruct,18,0.421875,0.421875
438,meta-llama/Llama-3.1-8B-Instruct,18,0.1505126953125,0.1505126953125
439,meta-llama/Llama-3.1-8B-Instruct,18,-0.032562255859375,0.032562255859375
440,meta-llama/Llama-3.1-8B-Instruct,18,0.1568603515625,0.1568603515625
441,meta-llama/Llama-3.1-8B-Instruct,18,0.17724609375,0.17724609375
442,meta-llama/Llama-3.1-8B-Instruct,18,0.459716796875,0.459716796875
443,meta-llama/Llama-3.1-8B-Instruct,18,0.275390625,0.275390625
444,meta-llama/Llama-3.1-8B-Instruct,18,0.2216796875,0.2216796875
445,meta-llama/Llama-3.1-8B-Instruct,18,0.48583984375,0.48583984375
446,meta-llama/Llama-3.1-8B-Instruct,18,0.2091064453125,0.2091064453125
447,meta-llama/Llama-3.1-8B-Instruct,18,0.170654296875,0.170654296875
448,meta-llama/Llama-3.1-8B-Instruct,18,0.3037109375,0.3037109375
449,meta-llama/Llama-3.1-8B-Instruct,18,0.403076171875,0.403076171875
450,meta-llama/Llama-3.1-8B-Instruct,18,0.293212890625,0.293212890625
451,meta-llama/Llama-3.1-8B-Instruct,18,0.1568603515625,0.1568603515625
452,meta-llama/Llama-3.1-8B-Instruct,18,0.4189453125,0.4189453125
453,meta-llama/Llama-3.1-8B-Instruct,18,0.11956787109375,0.11956787109375
454,meta-llama/Llama-3.1-8B-Instruct,18,0.307373046875,0.307373046875
455,meta-llama/Llama-3.1-8B-Instruct,18,0.4384765625,0.4384765625
456,meta-llama/Llama-3.1-8B-Instruct,18,0.178955078125,0.178955078125
457,meta-llama/Llama-3.1-8B-Instruct,18,0.130615234375,0.130615234375
458,meta-llama/Llama-3.1-8B-Instruct,18,0.57861328125,0.57861328125
459,meta-llama/Llama-3.1-8B-Instruct,18,0.382080078125,0.382080078125
460,meta-llama/Llama-3.1-8B-Instruct,18,0.2232666015625,0.2232666015625
461,meta-llama/Llama-3.1-8B-Instruct,18,0.19287109375,0.19287109375
462,meta-llama/Llama-3.1-8B-Instruct,18,0.290283203125,0.290283203125
463,meta-llama/Llama-3.1-8B-Instruct,18,0.2257080078125,0.2257080078125
464,meta-llama/Llama-3.1-8B-Instruct,18,0.273681640625,0.273681640625
465,meta-llama/Llama-3.1-8B-Instruct,18,0.4521484375,0.4521484375
466,meta-llama/Llama-3.1-8B-Instruct,18,0.23681640625,0.23681640625
467,meta-llama/Llama-3.1-8B-Instruct,18,0.386962890625,0.386962890625
468,meta-llama/Llama-3.1-8B-Instruct,18,0.1253662109375,0.1253662109375
469,meta-llama/Llama-3.1-8B-Instruct,18,0.59423828125,0.59423828125
470,meta-llama/Llama-3.1-8B-Instruct,18,0.468994140625,0.468994140625
471,meta-llama/Llama-3.1-8B-Instruct,18,0.2271728515625,0.2271728515625
472,meta-llama/Llama-3.1-8B-Instruct,18,0.373291015625,0.373291015625
473,meta-llama/Llama-3.1-8B-Instruct,18,0.0309600830078125,0.0309600830078125
474,meta-llama/Llama-3.1-8B-Instruct,18,0.328125,0.328125
475,meta-llama/Llama-3.1-8B-Instruct,18,0.1202392578125,0.1202392578125
476,meta-llama/Llama-3.1-8B-Instruct,18,0.2257080078125,0.2257080078125
477,meta-llama/Llama-3.1-8B-Instruct,18,0.36474609375,0.36474609375
478,meta-llama/Llama-3.1-8B-Instruct,18,0.188720703125,0.188720703125
479,meta-llama/Llama-3.1-8B-Instruct,18,0.252685546875,0.252685546875
480,meta-llama/Llama-3.1-8B-Instruct,18,0.44140625,0.44140625
481,meta-llama/Llama-3.1-8B-Instruct,18,0.2449951171875,0.2449951171875
482,meta-llama/Llama-3.1-8B-Instruct,18,0.2802734375,0.2802734375
483,meta-llama/Llama-3.1-8B-Instruct,18,0.11456298828125,0.11456298828125
484,meta-llama/Llama-3.1-8B-Instruct,18,0.466796875,0.466796875
485,meta-llama/Llama-3.1-8B-Instruct,18,0.53369140625,0.53369140625
486,meta-llama/Llama-3.1-8B-Instruct,18,0.13623046875,0.13623046875
487,meta-llama/Llama-3.1-8B-Instruct,18,0.1807861328125,0.1807861328125
488,meta-llama/Llama-3.1-8B-Instruct,18,0.08160400390625,0.08160400390625
489,meta-llama/Llama-3.1-8B-Instruct,18,0.1859130859375,0.1859130859375
490,meta-llama/Llama-3.1-8B-Instruct,18,0.43798828125,0.43798828125
491,meta-llama/Llama-3.1-8B-Instruct,18,0.11767578125,0.11767578125
492,meta-llama/Llama-3.1-8B-Instruct,18,0.4130859375,0.4130859375
493,meta-llama/Llama-3.1-8B-Instruct,18,0.1768798828125,0.1768798828125
494,meta-llama/Llama-3.1-8B-Instruct,18,0.289794921875,0.289794921875
495,meta-llama/Llama-3.1-8B-Instruct,18,0.4892578125,0.4892578125
496,meta-llama/Llama-3.1-8B-Instruct,18,0.1751708984375,0.1751708984375
497,meta-llama/Llama-3.1-8B-Instruct,18,0.29248046875,0.29248046875
498,codellama/CodeLlama-7b-Instruct-hf,18,0.305419921875,0.305419921875
499,codellama/CodeLlama-7b-Instruct-hf,18,0.232421875,0.232421875
500,codellama/CodeLlama-7b-Instruct-hf,18,0.324462890625,0.324462890625
501,codellama/CodeLlama-7b-Instruct-hf,18,0.341796875,0.341796875
502,codellama/CodeLlama-7b-Instruct-hf,18,0.419921875,0.419921875
503,codellama/CodeLlama-7b-Instruct-hf,18,0.443115234375,0.443115234375
504,codellama/CodeLlama-7b-Instruct-hf,18,0.15771484375,0.15771484375
505,codellama/CodeLlama-7b-Instruct-hf,18,0.436279296875,0.436279296875
506,codellama/CodeLlama-7b-Instruct-hf,18,0.397216796875,0.397216796875
507,codellama/CodeLlama-7b-Instruct-hf,18,0.285400390625,0.285400390625
508,codellama/CodeLlama-7b-Instruct-hf,18,0.2076416015625,0.2076416015625
509,codellama/CodeLlama-7b-Instruct-hf,18,0.298583984375,0.298583984375
510,codellama/CodeLlama-7b-Instruct-hf,18,0.19189453125,0.19189453125
511,codellama/CodeLlama-7b-Instruct-hf,18,0.1964111328125,0.1964111328125
512,codellama/CodeLlama-7b-Instruct-hf,18,0.359619140625,0.359619140625
513,codellama/CodeLlama-7b-Instruct-hf,18,0.2037353515625,0.2037353515625
514,codellama/CodeLlama-7b-Instruct-hf,18,0.22216796875,0.22216796875
515,codellama/CodeLlama-7b-Instruct-hf,18,0.457763671875,0.457763671875
516,codellama/CodeLlama-7b-Instruct-hf,18,0.1737060546875,0.1737060546875
517,codellama/CodeLlama-7b-Instruct-hf,18,0.368896484375,0.368896484375
518,codellama/CodeLlama-7b-Instruct-hf,18,0.294677734375,0.294677734375
519,codellama/CodeLlama-7b-Instruct-hf,18,0.42333984375,0.42333984375
520,codellama/CodeLlama-7b-Instruct-hf,18,0.27587890625,0.27587890625
521,codellama/CodeLlama-7b-Instruct-hf,18,0.58544921875,0.58544921875
522,codellama/CodeLlama-7b-Instruct-hf,18,0.289306640625,0.289306640625
523,codellama/CodeLlama-7b-Instruct-hf,18,0.33740234375,0.33740234375
524,codellama/CodeLlama-7b-Instruct-hf,18,0.280029296875,0.280029296875
525,codellama/CodeLlama-7b-Instruct-hf,18,0.33203125,0.33203125
526,codellama/CodeLlama-7b-Instruct-hf,18,0.42626953125,0.42626953125
527,codellama/CodeLlama-7b-Instruct-hf,18,0.310791015625,0.310791015625
528,codellama/CodeLlama-7b-Instruct-hf,18,0.32861328125,0.32861328125
529,codellama/CodeLlama-7b-Instruct-hf,18,0.272705078125,0.272705078125
530,codellama/CodeLlama-7b-Instruct-hf,18,0.36669921875,0.36669921875
531,codellama/CodeLlama-7b-Instruct-hf,18,0.342041015625,0.342041015625
532,codellama/CodeLlama-7b-Instruct-hf,18,0.355224609375,0.355224609375
533,codellama/CodeLlama-7b-Instruct-hf,18,0.384521484375,0.384521484375
534,codellama/CodeLlama-7b-Instruct-hf,18,0.32421875,0.32421875
535,codellama/CodeLlama-7b-Instruct-hf,18,0.34423828125,0.34423828125
536,codellama/CodeLlama-7b-Instruct-hf,18,0.32080078125,0.32080078125
537,codellama/CodeLlama-7b-Instruct-hf,18,0.384521484375,0.384521484375
538,codellama/CodeLlama-7b-Instruct-hf,18,0.238525390625,0.238525390625
539,codellama/CodeLlama-7b-Instruct-hf,18,0.41796875,0.41796875
540,codellama/CodeLlama-7b-Instruct-hf,18,0.2498779296875,0.2498779296875
541,codellama/CodeLlama-7b-Instruct-hf,18,0.40234375,0.40234375
542,codellama/CodeLlama-7b-Instruct-hf,18,0.1966552734375,0.1966552734375
543,codellama/CodeLlama-7b-Instruct-hf,18,0.1832275390625,0.1832275390625
544,codellama/CodeLlama-7b-Instruct-hf,18,0.353759765625,0.353759765625
545,codellama/CodeLlama-7b-Instruct-hf,18,0.25830078125,0.25830078125
546,codellama/CodeLlama-7b-Instruct-hf,18,0.26171875,0.26171875
547,codellama/CodeLlama-7b-Instruct-hf,18,0.384033203125,0.384033203125
548,codellama/CodeLlama-7b-Instruct-hf,18,0.42529296875,0.42529296875
549,codellama/CodeLlama-7b-Instruct-hf,18,0.156982421875,0.156982421875
550,codellama/CodeLlama-7b-Instruct-hf,18,0.2939453125,0.2939453125
551,codellama/CodeLlama-7b-Instruct-hf,18,0.11346435546875,0.11346435546875
552,codellama/CodeLlama-7b-Instruct-hf,18,0.25390625,0.25390625
553,codellama/CodeLlama-7b-Instruct-hf,18,0.259765625,0.259765625
554,codellama/CodeLlama-7b-Instruct-hf,18,0.374267578125,0.374267578125
555,codellama/CodeLlama-7b-Instruct-hf,18,0.28369140625,0.28369140625
556,codellama/CodeLlama-7b-Instruct-hf,18,0.406982421875,0.406982421875
557,codellama/CodeLlama-7b-Instruct-hf,18,0.441650390625,0.441650390625
558,codellama/CodeLlama-7b-Instruct-hf,18,0.34521484375,0.34521484375
559,codellama/CodeLlama-7b-Instruct-hf,18,0.22021484375,0.22021484375
560,codellama/CodeLlama-7b-Instruct-hf,18,0.1217041015625,0.1217041015625
561,codellama/CodeLlama-7b-Instruct-hf,18,0.286865234375,0.286865234375
562,codellama/CodeLlama-7b-Instruct-hf,18,0.381103515625,0.381103515625
563,codellama/CodeLlama-7b-Instruct-hf,18,0.240966796875,0.240966796875
564,codellama/CodeLlama-7b-Instruct-hf,18,0.31494140625,0.31494140625
565,codellama/CodeLlama-7b-Instruct-hf,18,0.19873046875,0.19873046875
566,codellama/CodeLlama-7b-Instruct-hf,18,0.2435302734375,0.2435302734375
567,codellama/CodeLlama-7b-Instruct-hf,18,0.291748046875,0.291748046875
568,codellama/CodeLlama-7b-Instruct-hf,18,0.12493896484375,0.12493896484375
569,codellama/CodeLlama-7b-Instruct-hf,18,0.376220703125,0.376220703125
570,codellama/CodeLlama-7b-Instruct-hf,18,0.240478515625,0.240478515625
571,codellama/CodeLlama-7b-Instruct-hf,18,0.27587890625,0.27587890625
572,codellama/CodeLlama-7b-Instruct-hf,18,0.2454833984375,0.2454833984375
573,codellama/CodeLlama-7b-Instruct-hf,18,0.2393798828125,0.2393798828125
574,codellama/CodeLlama-7b-Instruct-hf,18,0.342041015625,0.342041015625
575,codellama/CodeLlama-7b-Instruct-hf,18,0.246826171875,0.246826171875
576,codellama/CodeLlama-7b-Instruct-hf,18,0.480712890625,0.480712890625
577,codellama/CodeLlama-7b-Instruct-hf,18,0.406494140625,0.406494140625
578,codellama/CodeLlama-7b-Instruct-hf,18,0.1605224609375,0.1605224609375
579,codellama/CodeLlama-7b-Instruct-hf,18,0.413818359375,0.413818359375
580,codellama/CodeLlama-7b-Instruct-hf,18,0.30517578125,0.30517578125
581,codellama/CodeLlama-7b-Instruct-hf,18,0.270751953125,0.270751953125
582,codellama/CodeLlama-7b-Instruct-hf,18,0.2381591796875,0.2381591796875
583,codellama/CodeLlama-7b-Instruct-hf,18,0.3486328125,0.3486328125
584,codellama/CodeLlama-7b-Instruct-hf,18,0.296875,0.296875
585,codellama/CodeLlama-7b-Instruct-hf,18,0.255126953125,0.255126953125
586,codellama/CodeLlama-7b-Instruct-hf,18,0.30029296875,0.30029296875
587,codellama/CodeLlama-7b-Instruct-hf,18,0.201416015625,0.201416015625
588,codellama/CodeLlama-7b-Instruct-hf,18,0.28076171875,0.28076171875
589,codellama/CodeLlama-7b-Instruct-hf,18,0.33837890625,0.33837890625
590,codellama/CodeLlama-7b-Instruct-hf,18,0.17724609375,0.17724609375
591,codellama/CodeLlama-7b-Instruct-hf,18,0.1864013671875,0.1864013671875
592,codellama/CodeLlama-7b-Instruct-hf,18,0.207275390625,0.207275390625
593,codellama/CodeLlama-7b-Instruct-hf,18,0.4140625,0.4140625
594,codellama/CodeLlama-7b-Instruct-hf,18,0.2322998046875,0.2322998046875
595,codellama/CodeLlama-7b-Instruct-hf,18,0.466796875,0.466796875
596,codellama/CodeLlama-7b-Instruct-hf,18,0.355712890625,0.355712890625
597,codellama/CodeLlama-7b-Instruct-hf,18,0.31982421875,0.31982421875
598,codellama/CodeLlama-7b-Instruct-hf,18,0.365234375,0.365234375
599,codellama/CodeLlama-7b-Instruct-hf,18,0.402099609375,0.402099609375
600,codellama/CodeLlama-7b-Instruct-hf,18,0.304931640625,0.304931640625
601,codellama/CodeLlama-7b-Instruct-hf,18,0.35595703125,0.35595703125
602,codellama/CodeLlama-7b-Instruct-hf,18,0.342529296875,0.342529296875
603,codellama/CodeLlama-7b-Instruct-hf,18,0.321533203125,0.321533203125
604,codellama/CodeLlama-7b-Instruct-hf,18,0.38671875,0.38671875
605,codellama/CodeLlama-7b-Instruct-hf,18,0.392822265625,0.392822265625
606,codellama/CodeLlama-7b-Instruct-hf,18,0.1551513671875,0.1551513671875
607,codellama/CodeLlama-7b-Instruct-hf,18,0.294921875,0.294921875
608,codellama/CodeLlama-7b-Instruct-hf,18,0.4111328125,0.4111328125
609,codellama/CodeLlama-7b-Instruct-hf,18,0.322021484375,0.322021484375
610,codellama/CodeLlama-7b-Instruct-hf,18,0.156494140625,0.156494140625
611,codellama/CodeLlama-7b-Instruct-hf,18,0.2257080078125,0.2257080078125
612,codellama/CodeLlama-7b-Instruct-hf,18,0.251708984375,0.251708984375
613,codellama/CodeLlama-7b-Instruct-hf,18,0.298583984375,0.298583984375
614,codellama/CodeLlama-7b-Instruct-hf,18,0.364990234375,0.364990234375
615,codellama/CodeLlama-7b-Instruct-hf,18,0.272216796875,0.272216796875
616,codellama/CodeLlama-7b-Instruct-hf,18,0.349853515625,0.349853515625
617,codellama/CodeLlama-7b-Instruct-hf,18,0.15966796875,0.15966796875
618,codellama/CodeLlama-7b-Instruct-hf,18,0.274169921875,0.274169921875
619,codellama/CodeLlama-7b-Instruct-hf,18,0.406005859375,0.406005859375
620,codellama/CodeLlama-7b-Instruct-hf,18,0.2291259765625,0.2291259765625
621,codellama/CodeLlama-7b-Instruct-hf,18,0.155517578125,0.155517578125
622,codellama/CodeLlama-7b-Instruct-hf,18,0.1807861328125,0.1807861328125
623,codellama/CodeLlama-7b-Instruct-hf,18,0.2108154296875,0.2108154296875
624,codellama/CodeLlama-7b-Instruct-hf,18,0.2783203125,0.2783203125
625,codellama/CodeLlama-7b-Instruct-hf,18,0.271484375,0.271484375
626,codellama/CodeLlama-7b-Instruct-hf,18,0.3271484375,0.3271484375
627,codellama/CodeLlama-7b-Instruct-hf,18,0.316650390625,0.316650390625
628,codellama/CodeLlama-7b-Instruct-hf,18,0.240478515625,0.240478515625
629,codellama/CodeLlama-7b-Instruct-hf,18,0.2880859375,0.2880859375
630,codellama/CodeLlama-7b-Instruct-hf,18,0.2646484375,0.2646484375
631,codellama/CodeLlama-7b-Instruct-hf,18,0.1751708984375,0.1751708984375
632,codellama/CodeLlama-7b-Instruct-hf,18,0.32470703125,0.32470703125
633,codellama/CodeLlama-7b-Instruct-hf,18,0.3759765625,0.3759765625
634,codellama/CodeLlama-7b-Instruct-hf,18,0.2296142578125,0.2296142578125
635,codellama/CodeLlama-7b-Instruct-hf,18,0.34716796875,0.34716796875
636,codellama/CodeLlama-7b-Instruct-hf,18,0.1800537109375,0.1800537109375
637,codellama/CodeLlama-7b-Instruct-hf,18,0.41796875,0.41796875
638,codellama/CodeLlama-7b-Instruct-hf,18,0.411376953125,0.411376953125
639,codellama/CodeLlama-7b-Instruct-hf,18,0.28466796875,0.28466796875
640,codellama/CodeLlama-7b-Instruct-hf,18,0.25634765625,0.25634765625
641,codellama/CodeLlama-7b-Instruct-hf,18,0.256103515625,0.256103515625
642,codellama/CodeLlama-7b-Instruct-hf,18,0.277587890625,0.277587890625
643,codellama/CodeLlama-7b-Instruct-hf,18,0.24462890625,0.24462890625
644,codellama/CodeLlama-7b-Instruct-hf,18,0.26904296875,0.26904296875
645,codellama/CodeLlama-7b-Instruct-hf,18,0.34033203125,0.34033203125
646,codellama/CodeLlama-7b-Instruct-hf,18,0.3720703125,0.3720703125
647,codellama/CodeLlama-7b-Instruct-hf,18,0.34521484375,0.34521484375
648,codellama/CodeLlama-7b-Instruct-hf,18,0.2159423828125,0.2159423828125
649,codellama/CodeLlama-7b-Instruct-hf,18,0.1552734375,0.1552734375
650,codellama/CodeLlama-7b-Instruct-hf,18,0.294921875,0.294921875
651,codellama/CodeLlama-7b-Instruct-hf,18,0.31982421875,0.31982421875
652,codellama/CodeLlama-7b-Instruct-hf,18,0.2861328125,0.2861328125
653,codellama/CodeLlama-7b-Instruct-hf,18,0.252685546875,0.252685546875
654,codellama/CodeLlama-7b-Instruct-hf,18,0.1865234375,0.1865234375
655,codellama/CodeLlama-7b-Instruct-hf,18,0.274169921875,0.274169921875
656,codellama/CodeLlama-7b-Instruct-hf,18,0.375244140625,0.375244140625
657,codellama/CodeLlama-7b-Instruct-hf,18,0.2095947265625,0.2095947265625
658,codellama/CodeLlama-7b-Instruct-hf,18,0.334716796875,0.334716796875
659,codellama/CodeLlama-7b-Instruct-hf,18,0.4052734375,0.4052734375
660,codellama/CodeLlama-7b-Instruct-hf,18,0.292724609375,0.292724609375
661,codellama/CodeLlama-7b-Instruct-hf,18,0.43408203125,0.43408203125
662,codellama/CodeLlama-7b-Instruct-hf,18,0.310302734375,0.310302734375
663,codellama/CodeLlama-7b-Instruct-hf,18,0.286376953125,0.286376953125
664,codellama/CodeLlama-7b-Instruct-hf,18,0.424560546875,0.424560546875
665,codellama/CodeLlama-7b-Instruct-hf,18,0.28662109375,0.28662109375
666,codellama/CodeLlama-7b-Instruct-hf,18,0.310302734375,0.310302734375
667,codellama/CodeLlama-7b-Instruct-hf,18,0.2037353515625,0.2037353515625
668,codellama/CodeLlama-7b-Instruct-hf,18,0.381103515625,0.381103515625
669,codellama/CodeLlama-7b-Instruct-hf,18,0.270751953125,0.270751953125
670,codellama/CodeLlama-7b-Instruct-hf,18,0.1724853515625,0.1724853515625
671,codellama/CodeLlama-7b-Instruct-hf,18,0.281982421875,0.281982421875
672,codellama/CodeLlama-7b-Instruct-hf,18,0.3837890625,0.3837890625
673,codellama/CodeLlama-7b-Instruct-hf,18,0.3349609375,0.3349609375
674,codellama/CodeLlama-7b-Instruct-hf,18,0.3125,0.3125
675,codellama/CodeLlama-7b-Instruct-hf,18,0.35791015625,0.35791015625
676,codellama/CodeLlama-7b-Instruct-hf,18,0.10064697265625,0.10064697265625
677,codellama/CodeLlama-7b-Instruct-hf,18,0.29296875,0.29296875
